pick,stuart,johnson,hill,otc,pff,dr_av
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,31.0
11,0.5578034682080925,0.41666666666666663,0.356976976976977,0.5692360163710778,0.6712580348943985,8.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,22.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,95.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,8.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,41.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,15.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,15.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,52.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,51.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,36.0
12,0.5433526011560694,0.39999999999999997,0.3458558558558559,0.5535470668485676,0.6391184573002755,8.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,16.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,27.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,32.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,123.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,52.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,12.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,14.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,53.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,34.0
13,0.5289017341040463,0.3833333333333333,0.3350750750750751,0.5392223738062756,0.6143250688705234,64.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,43.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,53.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,28.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,45.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,32.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,14.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,22.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,18.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,49.0
14,0.5144508670520231,0.36666666666666664,0.32463463463463466,0.5259208731241474,0.5959595959595959,14.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,40.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,22.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,20.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,27.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,38.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,5.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,13.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,42.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,4.0
15,0.5028901734104045,0.35,0.3145145145145145,0.5136425648021828,0.5775941230486685,22.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,62.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,17.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,10.0
16,0.48843930635838145,0.3333333333333333,0.3047147147147148,0.5020463847203275,0.5638200183654729,103.0
