draft_year,pick,round,pos,G,age,avg_team_sp,qb_Cmp,qb_Att,qb_Cmp%,qb_Yds,qb_TD,qb_Int,qb_Y/A,qb_AY/A,qb_Y/G,rb_rush_Att,rb_rush_Yds,rb_rush_Y_per_Att,rb_rush_TD,rb_rec_Rec,rb_rec_Yds,rb_rec_Y_per_Rec,rb_rec_TD,rec_Rec,rec_Yds,rec_Y/R,rec_TD,rec_Y/G,Sk,Solo,Ast,Comb,TFL,Int,PD
2017,127,4,TE,35.0,23.0,6.767567567567568,,,,,,,,,,,,,,,,,,70.0,832.0,11.9,22.0,23.8,,,,,,,
2022,125,4,WR,35.0,22.0,0.2999999999999997,,,,,,,,,,,,,,,,,,138.0,2165.0,15.7,15.0,61.9,,,,,,,
2022,140,4,OL,35.0,23.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,252,7,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
2022,154,5,RB,35.0,22.0,3.895238095238095,,,,,,,,,,304.0,1580.0,5.2,26.0,32.0,225.0,7.0,0.0,,,,,,,,,,,,
2010,35,2,DL,35.0,21.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,12.5,75.0,22.0,97.0,44.5,,
2010,38,2,DB,35.0,23.0,17.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0
2011,89,3,DB,35.0,24.0,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0
2017,87,3,QB,35.0,22.0,5.398550724637682,841.0,1367.0,61.5,9852.0,83.0,34.0,7.2,7.3,281.5,,,,,,,,,,,,,,,,,,,,
2017,102,3,DT,35.0,22.0,13.27777777777778,,,,,,,,,,,,,,,,,,,,,,,5.0,71.0,74.0,145.0,21.0,,
2011,100,4,DB,35.0,22.0,7.160606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2019,12,1,DE,35.0,21.0,22.0,,,,,,,,,,,,,,,,,,,,,,,10.5,55.0,81.0,136.0,24.5,,
2006,61,2,WR,35.0,23.0,,,,,,,,,,,,,,,,,,,117.0,1345.0,11.5,13.0,38.4,,,,,,,
2005,156,5,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2019,20,1,TE,35.0,21.0,11.3,,,,,,,,,,,,,,,,,,78.0,1083.0,13.9,19.0,30.9,,,,,,,
2016,231,7,WR,35.0,21.0,18.766666666666666,,,,,,,,,,,,,,,,,,97.0,1626.0,16.8,17.0,46.5,,,,,,,
2016,243,7,WR,35.0,22.0,3.725,,,,,,,,,,,,,,,,,,143.0,1706.0,11.9,27.0,48.7,,,,,,,
2022,123,4,RB,35.0,21.0,15.47272727272727,,,,,,,,,,541.0,2993.0,5.5,25.0,74.0,585.0,7.9,1.0,,,,,,,,,,,,
2007,81,3,DL,35.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,16.5,39.0,30.0,69.0,26.0,,
2007,92,3,QB,35.0,23.0,,487.0,865.0,56.3,5429.0,36.0,33.0,6.3,5.39,155.1,,,,,,,,,,,,,,,,,,,,
2016,211,6,RB,35.0,22.0,13.366666666666667,,,,,,,,,,486.0,2108.0,4.3,23.0,24.0,179.0,7.5,0.0,,,,,,,,,,,,
2001,149,5,QB,35.0,22.0,,482.0,974.0,49.5,6608.0,41.0,52.0,6.8,5.22,188.8,,,,,,,,,,,,,,,,,,,,
2016,192,6,WR,35.0,22.0,19.661702127659574,,,,,,,,,,,,,,,,,,74.0,1432.0,19.4,9.0,40.9,,,,,,,
2019,154,5,RB,35.0,23.0,17.325581395348838,,,,,,,,,,344.0,1846.0,5.4,12.0,15.0,108.0,7.2,0.0,,,,,,,,,,,,
2011,208,7,QB,35.0,23.0,25.63684210526316,436.0,658.0,66.3,5691.0,39.0,10.0,8.6,9.15,162.6,,,,,,,,,,,,,,,,,,,,
2009,74,3,RB,35.0,22.0,,,,,,,,,,,410.0,2107.0,5.1,14.0,42.0,351.0,8.4,2.0,,,,,,,,,,,,
2019,231,7,TE,35.0,22.0,21.3,,,,,,,,,,,,,,,,,,68.0,716.0,10.5,4.0,20.5,,,,,,,
2011,233,7,DL,35.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,8.0,51.0,71.0,122.0,23.0,,
2012,11,1,DL,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,57.0,44.0,101.0,21.5,,
2009,41,2,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,
2009,17,1,QB,35.0,21.0,,680.0,1151.0,59.1,8078.0,44.0,34.0,7.0,6.45,230.8,,,,,,,,,,,,,,,,,,,,
2020,43,2,TE,35.0,21.0,19.86470588235294,,,,,,,,,,,,,,,,,,60.0,691.0,11.5,6.0,19.7,,,,,,,
2002,225,7,WR,35.0,23.0,,,,,,,,,,,,,,,,,,,88.0,1595.0,18.1,13.0,45.6,,,,,,,
2016,33,2,DL,35.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,53.0,29.0,82.0,26.0,,
2016,23,1,WR,35.0,21.0,20.006122448979596,,,,,,,,,,,,,,,,,,202.0,2393.0,11.8,21.0,68.4,,,,,,,
2016,25,1,DB,35.0,21.0,14.755555555555553,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0
2020,89,3,DB,35.0,22.0,14.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,20.0
2008,237,7,WR,35.0,22.0,,,,,,,,,,,,,,,,,,,109.0,1438.0,13.2,16.0,41.1,,,,,,,
2020,110,4,DB,35.0,22.0,-0.0898305084745761,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,20.0
2016,4,1,RB,35.0,21.0,27.8375,,,,,,,,,,592.0,3961.0,6.7,43.0,58.0,449.0,7.7,1.0,,,,,,,,,,,,
2020,144,4,RB,35.0,21.0,,,,,,,,,,,265.0,1527.0,5.8,17.0,28.0,317.0,11.3,2.0,,,,,,,,,,,,
2003,16,1,DB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2003,22,1,QB,35.0,23.0,,677.0,1110.0,61.0,9164.0,77.0,36.0,8.3,8.18,261.8,,,,,,,,,,,,,,,,,,,,
2015,204,6,WR,35.0,22.0,9.533333333333331,,,,,,,,,,,,,,,,,,51.0,971.0,19.0,9.0,27.7,,,,,,,
2008,188,6,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,82.0,115.0,197.0,11.5,,
2008,165,5,LB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,6.5,171.0,98.0,269.0,15.5,,
2020,206,6,WR,35.0,23.0,1.7096774193548394,,,,,,,,,,,,,,,,,,53.0,541.0,10.2,7.0,15.5,,,,,,,
2020,222,7,RB,35.0,21.0,3.178,,,,,,,,,,576.0,2867.0,5.0,27.0,82.0,625.0,7.6,4.0,,,,,,,,,,,,
2015,138,5,RB,35.0,22.0,2.6809523809523808,,,,,,,,,,562.0,2893.0,5.1,20.0,34.0,339.0,10.0,0.0,,,,,,,,,,,,
2004,182,6,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,183,6,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
2008,126,4,WR,35.0,22.0,,,,,,,,,,,,,,,,,,,136.0,1748.0,12.9,12.0,49.9,,,,,,,
2014,46,2,DL,35.0,21.0,13.2,,,,,,,,,,,,,,,,,,,,,,,21.5,59.0,67.0,126.0,25.0,,
2004,164,5,WR,35.0,20.0,,,,,,,,,,,,,,,,,,,76.0,1066.0,14.0,7.0,30.5,,,,,,,
2021,19,1,LB,35.0,22.0,7.638888888888889,,,,,,,,,,,,,,,,,,,,,,,2.5,68.0,76.0,144.0,5.0,,
2021,35,2,RB,35.0,21.0,7.95,,,,,,,,,,366.0,2297.0,6.3,29.0,50.0,539.0,10.8,4.0,,,,,,,,,,,,
2003,45,2,WR,35.0,24.0,,,,,,,,,,,,,,,,,,,117.0,1740.0,14.9,11.0,49.7,,,,,,,
2021,51,2,OL,35.0,22.0,11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,70,3,WR,35.0,21.0,,,,,,,,,,,,,,,,,,,236.0,2852.0,12.1,20.0,81.5,,,,,,,
2008,71,3,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,54.0,138.0,5.5,,
2004,125,4,DB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,
2008,61,2,TE,35.0,21.0,,,,,,,,,,,,,,,,,,,105.0,1246.0,11.9,10.0,35.6,,,,,,,
2021,58,2,LB,35.0,21.0,9.86060606060606,,,,,,,,,,,,,,,,,,,,,,,4.0,141.0,83.0,224.0,16.5,,
2015,50,2,DB,35.0,21.0,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0
2003,67,3,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,68,3,TE,35.0,24.0,,,,,,,,,,,,,,,,,,,24.0,225.0,9.4,3.0,6.4,,,,,,,
2022,87,3,DL,35.0,22.0,0.1757575757575757,,,,,,,,,,,,,,,,,,,,,,,21.0,71.0,84.0,155.0,39.0,,
2022,93,3,RB,35.0,21.0,17.782608695652176,,,,,,,,,,379.0,1744.0,4.6,15.0,28.0,185.0,6.6,0.0,,,,,,,,,,,,
2012,250,7,RB,35.0,21.0,13.442857142857145,,,,,,,,,,462.0,2293.0,5.0,19.0,15.0,125.0,8.3,1.0,,,,,,,,,,,,
2015,17,1,DL,35.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,42.0,45.0,87.0,10.5,,
2015,18,1,DB,35.0,22.0,11.466666666666669,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,16.0
2015,35,2,DL,35.0,21.0,32.94444444444444,,,,,,,,,,,,,,,,,,,,,,,8.0,54.0,41.0,95.0,23.0,,
2021,108,4,S,35.0,21.0,4.274418604651163,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,25.0
2007,12,1,RB,35.0,21.0,,,,,,,,,,,490.0,3230.0,6.6,29.0,68.0,600.0,8.8,6.0,,,,,,,,,,,,
2007,14,1,DB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2021,117,4,DL,35.0,21.0,17.6,,,,,,,,,,,,,,,,,,,,,,,6.0,23.0,34.0,57.0,10.5,,
2008,23,1,RB,35.0,21.0,,,,,,,,,,,388.0,2539.0,6.5,22.0,59.0,564.0,9.6,5.0,,,,,,,,,,,,
2021,135,4,DL,35.0,23.0,4.777777777777778,,,,,,,,,,,,,,,,,,,,,,,17.0,67.0,43.0,110.0,34.5,,
2003,98,4,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2003,99,4,RB,35.0,25.0,,,,,,,,,,,438.0,2105.0,4.8,17.0,58.0,407.0,7.0,2.0,,,,,,,,,,,,
2021,160,5,CB,35.0,22.0,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,19.0
2022,56,2,LB,35.0,23.0,2.8540540540540538,,,,,,,,,,,,,,,,,,,,,,,20.5,76.0,58.0,134.0,31.5,,
2022,76,3,DL,35.0,22.0,-23.72089552238806,,,,,,,,,,,,,,,,,,,,,,,8.5,47.0,86.0,133.0,18.0,,
2014,61,2,WR,35.0,21.0,10.85,,,,,,,,,,,,,,,,,,177.0,2479.0,14.0,17.0,70.8,,,,,,,
2022,81,3,CB,35.0,21.0,19.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0
2021,170,5,LB,35.0,22.0,8.296875,,,,,,,,,,,,,,,,,,,,,,,9.5,173.0,114.0,287.0,32.5,,
2007,25,1,LB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,81.0,51.0,132.0,15.5,,
2003,115,4,RB,35.0,23.0,,,,,,,,,,,535.0,2767.0,5.2,53.0,15.0,171.0,11.4,3.0,,,,,,,,,,,,
2014,169,5,DL,35.0,23.0,14.0,,,,,,,,,,,,,,,,,,,,,,,11.0,53.0,26.0,79.0,18.5,,
2021,211,6,WR,35.0,23.0,-1.028,,,,,,,,,,,,,,,,,,77.0,799.0,10.4,5.0,22.8,,,,,,,
2007,184,6,DB,35.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2007,207,6,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,80.0,49.0,129.0,10.5,,
2021,220,6,LB,35.0,22.0,0.6199999999999999,,,,,,,,,,,,,,,,,,,,,,,8.5,127.0,103.0,230.0,15.5,,
2021,226,6,OL,35.0,22.0,2.663636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,258,7,WR,35.0,22.0,8.57843137254902,,,,,,,,,,,,,,,,,,101.0,1542.0,15.3,11.0,44.1,,,,,,,
2003,170,5,DB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,
2013,63,3,TE,35.0,23.0,13.85,,,,,,,,,,,,,,,,,,59.0,875.0,14.8,10.0,25.0,,,,,,,
2022,42,2,CB,35.0,21.0,26.76666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0
2014,98,3,TE,35.0,22.0,0.0250000000000001,,,,,,,,,,,,,,,,,,59.0,896.0,15.2,2.0,25.6,,,,,,,
2014,99,3,TE,35.0,22.0,-8.395454545454545,,,,,,,,,,,,,,,,,,111.0,1308.0,11.8,8.0,37.4,,,,,,,
2003,182,6,DB,35.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2022,6,1,OL,35.0,21.0,-6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,38,2,TE,35.0,21.0,-3.5,,,,,,,,,,,,,,,,,,144.0,1512.0,10.5,14.0,43.2,,,,,,,
2022,23,1,DB,35.0,21.0,21.648000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.0
2022,205,6,OL,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,77,3,LB,35.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,79,3,WR,35.0,22.0,,,,,,,,,,,,,,,,,,,175.0,2370.0,13.5,16.0,67.7,,,,,,,
2004,25,1,DB,35.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2022,188,6,S,35.0,23.0,13.00263157894737,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0
2022,248,7,LB,35.0,25.0,21.4875,,,,,,,,,,,,,,,,,,,,,,,10.5,27.0,28.0,55.0,11.0,,
2007,50,2,RB,35.0,22.0,,,,,,,,,,,269.0,892.0,3.3,9.0,26.0,205.0,7.9,1.0,,,,,,,,,,,,
2010,186,6,DL,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,47.0,25.0,72.0,12.0,,
2000,14,1,TE,34.0,22.0,,,,,,,,,,,,,,,,,,,77.0,1038.0,13.5,12.0,30.5,,,,,,,
2018,237,7,FB,34.0,22.0,5.78918918918919,,,,,,,,,,1.0,4.0,4.0,0.0,30.0,240.0,8.0,1.0,,,,,,,,,,,,
2017,95,3,DB,34.0,21.0,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0
2007,144,5,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2014,107,4,DL,34.0,23.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,2.5,36.0,62.0,98.0,9.0,,
2000,105,4,LB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,15,1,OL,34.0,21.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,12,1,WR,34.0,21.0,31.899999999999995,,,,,,,,,,,,,,,,,,94.0,1838.0,19.6,18.0,54.1,,,,,,,
2009,248,7,TE,34.0,22.0,,,,,,,,,,,,,,,,,,,41.0,484.0,11.8,10.0,14.2,,,,,,,
2005,166,5,LB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,202,7,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
2010,36,2,WR,34.0,21.0,9.72608695652174,,,,,,,,,,,,,,,,,,115.0,1471.0,12.8,6.0,43.3,,,,,,,
2018,236,7,RB,34.0,23.0,31.960526315789476,,,,,,,,,,267.0,1512.0,5.7,20.0,21.0,131.0,6.2,0.0,,,,,,,,,,,,
2002,176,6,DB,34.0,24.0,-4.063414634146342,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,
2019,121,4,TE,34.0,23.0,11.44074074074074,,,,,,,,,,,,,,,,,,28.0,373.0,13.3,2.0,11.0,,,,,,,
2014,10,1,TE,34.0,21.0,11.975,,,,,,,,,,,,,,,,,,112.0,1805.0,16.1,8.0,53.1,,,,,,,
2017,2,1,QB,34.0,23.0,12.681818181818182,386.0,572.0,67.5,4762.0,41.0,10.0,8.3,8.97,140.1,,,,,,,,,,,,,,,,,,,,
2004,89,3,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2003,124,4,WR,34.0,22.0,,,,,,,,,,,,,,,,,,,152.0,2470.0,16.3,19.0,72.6,,,,,,,
2003,135,4,LB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,141,4,CB,34.0,24.0,-0.4025641025641025,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0
2022,48,2,S,34.0,23.0,18.476000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,14.0
2003,188,6,DB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2011,67,3,LB,34.0,23.0,1.8,,,,,,,,,,,,,,,,,,,,,,,9.0,116.0,98.0,214.0,40.0,,
2010,34,2,DB,34.0,23.0,3.6714285714285713,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2007,170,5,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0
2021,235,7,DE,34.0,23.0,2.02,,,,,,,,,,,,,,,,,,,,,,,20.0,72.0,22.0,94.0,34.0,,
2004,96,3,LB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,215,7,RB,34.0,25.0,,,,,,,,,,,219.0,960.0,4.4,13.0,22.0,160.0,7.3,4.0,,,,,,,,,,,,
2009,64,2,TE,34.0,23.0,,,,,,,,,,,,,,,,,,,12.0,124.0,10.3,2.0,3.6,,,,,,,
2001,73,3,LB,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,65,3,RB,34.0,24.0,,,,,,,,,,,376.0,2228.0,5.9,22.0,11.0,72.0,6.5,0.0,,,,,,,,,,,,
2001,71,3,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2002,196,6,TE,34.0,22.0,,,,,,,,,,,,,,,,,,,58.0,634.0,10.9,3.0,18.6,,,,,,,
2004,119,4,RB,34.0,22.0,,,,,,,,,,,735.0,3474.0,4.7,19.0,156.0,1709.0,11.0,14.0,,,,,,,,,,,,
2007,221,7,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0
2004,112,4,LB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,83,3,LB,34.0,23.0,10.926666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,120,4,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2019,188,6,LB,34.0,22.0,20.8,,,,,,,,,,,,,,,,,,,,,,,14.0,169.0,83.0,252.0,40.0,,
2002,5,1,DB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2005,76,3,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
2017,220,7,DL,34.0,23.0,2.9,,,,,,,,,,,,,,,,,,,,,,,13.5,25.0,14.0,39.0,14.5,,
2011,191,6,LB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,5.0,0.0,,
2005,77,3,RB,34.0,22.0,,,,,,,,,,,499.0,3112.0,6.2,28.0,48.0,441.0,9.2,2.0,,,,,,,,,,,,
2002,184,6,WR,34.0,23.0,,,,,,,,,,,,,,,,,,,146.0,1843.0,12.6,15.0,54.2,,,,,,,
2022,120,4,LB,34.0,21.0,1.235754189944134,,,,,,,,,,,,,,,,,,,,,,,4.0,68.0,64.0,132.0,19.0,,
2003,143,5,WR,34.0,22.0,,,,,,,,,,,,,,,,,,,200.0,2704.0,13.5,18.0,79.5,,,,,,,
2008,98,3,DB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0
2013,205,6,DL,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,2.5,29.0,34.0,63.0,9.5,,
2007,74,3,WR,34.0,24.0,,,,,,,,,,,,,,,,,,,73.0,1144.0,15.7,6.0,33.6,,,,,,,
2022,186,6,OL,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,107,4,WR,34.0,22.0,6.05,,,,,,,,,,,,,,,,,,53.0,997.0,18.8,8.0,29.3,,,,,,,
2015,65,3,DB,34.0,22.0,-11.633333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,21.0
2004,139,5,DL,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,11,1,QB,34.0,22.0,30.1,423.0,618.0,68.4,5701.0,67.0,9.0,9.2,10.74,167.7,,,,,,,,,,,,,,,,,,,,
2013,138,5,DB,34.0,22.0,25.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,13.0
2021,6,1,WR,34.0,22.0,31.975324675324675,,,,,,,,,,,,,,,,,,106.0,1999.0,18.9,17.0,58.8,,,,,,,
2003,3,1,WR,34.0,22.0,11.4,,,,,,,,,,,,,,,,,,92.0,1831.0,19.9,20.0,53.9,,,,,,,
2012,125,4,LB,34.0,21.0,26.8,,,,,,,,,,,,,,,,,,,,,,,10.0,67.0,51.0,118.0,20.5,,
2008,20,1,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,
2008,246,7,WR,34.0,22.0,,,,,,,,,,,,,,,,,,,130.0,2271.0,17.5,16.0,66.8,,,,,,,
2000,162,5,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,
2020,91,3,TE,34.0,23.0,3.3272727272727267,,,,,,,,,,,,,,,,,,52.0,789.0,15.2,6.0,23.2,,,,,,,
2001,28,1,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2006,34,2,LB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,56.0,81.0,137.0,6.5,,
2017,162,5,RB,34.0,21.0,11.60909090909091,,,,,,,,,,571.0,3205.0,5.6,44.0,103.0,1089.0,10.6,11.0,,,,,,,,,,,,
2018,157,5,TE,34.0,23.0,-6.803125,,,,,,,,,,,,,,,,,,83.0,1159.0,14.0,11.0,34.1,,,,,,,
2016,15,1,WR,34.0,22.0,21.166666666666668,,,,,,,,,,,,,,,,,,173.0,3009.0,17.4,33.0,88.5,,,,,,,
2002,94,3,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
2020,169,5,CB,34.0,21.0,1.1655172413793105,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,16.0
2008,31,1,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2007,106,4,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2020,45,2,DB,34.0,22.0,10.045098039215686,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,6.0
2006,182,6,DL,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,29.0,20.0,49.0,10.0,,
2012,84,3,RB,34.0,21.0,-2.271428571428572,,,,,,,,,,663.0,3570.0,5.4,53.0,19.0,178.0,9.4,1.0,,,,,,,,,,,,
2000,88,3,RB,34.0,23.0,,,,,,,,,,,573.0,2778.0,4.8,37.0,62.0,619.0,10.0,4.0,,,,,,,,,,,,
2002,228,7,DB,34.0,22.0,6.171428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,
2009,30,1,WR,34.0,20.0,,,,,,,,,,,,,,,,,,,178.0,3043.0,17.1,17.0,89.5,,,,,,,
2002,2,1,DL,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,96,3,DE,34.0,22.0,16.04705882352941,,,,,,,,,,,,,,,,,,,,,,,15.5,60.0,97.0,157.0,28.0,,
2006,8,1,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
2017,242,7,RB,34.0,21.0,12.95,,,,,,,,,,431.0,2580.0,6.0,29.0,40.0,211.0,5.3,0.0,,,,,,,,,,,,
2017,228,7,DL,34.0,22.0,15.4,,,,,,,,,,,,,,,,,,,,,,,7.0,31.0,49.0,80.0,10.5,,
2006,53,2,TE,34.0,22.0,,,,,,,,,,,,,,,,,,,92.0,1112.0,12.1,8.0,32.7,,,,,,,
2014,83,3,DL,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,2.5,43.0,79.0,122.0,14.0,,
2007,19,1,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2013,17,1,LB,34.0,23.0,28.0,,,,,,,,,,,,,,,,,,,,,,,28.0,96.0,72.0,168.0,45.5,,
2005,38,2,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,
2016,77,3,CB,34.0,21.0,7.2705882352941185,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,21.0
2005,7,1,WR,34.0,22.0,,,,,,,,,,,,,,,,,,,91.0,1754.0,19.3,13.0,51.6,,,,,,,
2022,78,3,LB,34.0,22.0,1.7705882352941178,,,,,,,,,,,,,,,,,,,,,,,11.5,48.0,42.0,90.0,20.0,,
2020,22,1,WR,34.0,21.0,27.053125,,,,,,,,,,,,,,,,,,165.0,2415.0,14.6,24.0,71.0,,,,,,,
2008,144,5,DL,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,43.0,56.0,99.0,16.5,,
2008,129,4,DB,34.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0
2020,236,7,S,34.0,22.0,10.248571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0
2021,82,3,WR,34.0,21.0,9.025,,,,,,,,,,,,,,,,,,123.0,2306.0,18.7,21.0,67.8,,,,,,,
2020,207,6,WR,34.0,21.0,-10.238888888888887,,,,,,,,,,,,,,,,,,176.0,2322.0,13.2,20.0,68.3,,,,,,,
2002,26,1,DB,34.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,
2002,27,1,DB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,
2002,23,1,LB,34.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,84,3,DL,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,13.0,59.0,73.0,132.0,25.0,,
2004,69,3,LB,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,189,6,OL,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,42,2,DB,34.0,22.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0
